url,Bottling_serie,Vintage,Bottled,Number_of_bottles,Strength,Size,Casktype,Bottled_for,Stated_Age,Casknumber,Bottle_code,Calculated_age,Label,Barcode,rating,votes,category,price,distillery,bottler
https://www.whiskybase.com/whiskies/whisky/15715/macallan-1965-sv,Vintage Collection - Dumpy,1965,1994,250,50.8,700 ml,Sherry Cask,,29,1053,,29,,,93.26,48,Single Malt,6622.81,Macallan,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/13186/longrow-14-year-old,"Screw cap, White letter label",,,,46,750 ml,,,14,,,,,,93.26,37,Single Malt,4582.22,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/10138/talisker-1955-gm,Secret Stills 1.1,1955,2005,,45,700 ml,Sherry Butt,,,1312,JE/CCH,50,,5020613873025,93.26,97,Single Malt,6167.92,Talisker,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/6568/macallan-1968,Vintage,1968,1987,,43,50 ml 50 ml 750 ml 750 ml,Sherry Cask,Giovinetti Import,18,,,19,,5010719171002,93.26,29,Single Malt,5722.05,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/44031/macallan-1964,Vintage,1964,1982,,43,750 ml 750 ml 750 ml,Sherry Wood,,,,,18,,,93.26,30,Single Malt,3199,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/12553/macallan-1965,18 M 24 - Crystal decanter,1965,,,43,750 ml,,,25,,,,,,93.25,23,Single Malt,11582.53,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/7046/glenfarclas-1957,The Family Casks (Release II),1957,2007,116,46.5,700 ml,Sherry Hogshead,,50,2115,,50,,,93.25,22,Single Malt,11221.59,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/5806/glenfarclas-1956,For Friends Edition No. 2,1956,2006,96,50,700 ml,,"Celebrate the 50th Anniversary of Hans Georg Wursching, German Collector of Glenfarclas",50,1779,,50,,,93.25,34,Single Malt,4949.69,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/9143/bowmore-1965-hb,,1965,1990,,43,750 ml,,Auxil Import,25,,,25,,,93.25,26,Single Malt,4564.42,Bowmore,Hart Brothers (HB)
https://www.whiskybase.com/whiskies/whisky/25275/springbank-1967-sv,Prestonfield,1967,,,46,750 ml,Sherry Wood,Prestonfield House,20,1472,,,,,93.25,53,Single Malt,5557.63,Springbank,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/9919/bowmore-1970-sv,Vintage Collection - Decanter,1970,2006,304,52.1,700 ml,Sherry Cask,"World of Whisky, St. Moritz",35,4691,6/0099,36,Waldhaus am See,,93.25,55,Single Malt,2190,Bowmore,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/4049/macallan-1965-mmck,Càrn Mòr Celebration of the Cask,1965,2008,384,48.4,700 ml,Cream Sherry Butt,,43,2111,,43,,5060109221060,93.25,34,Single Malt,5882.96,Macallan,Morrison and MacKay (MMcK)
https://www.whiskybase.com/whiskies/whisky/6378/glenfarclas-1959,Historic Reserve NÂ°2,1959,2002,240,46,700 ml,Sherry Hogsheads,,42,3232 - 3235,,43,,,93.25,46,Single Malt,3890.5,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/13290/glenfarclas-1961,Premium Casks,1961,2009,336,50.5,700 ml,Oloroso Sherry Casks,,48,3052 + 53,,48,,,93.25,37,Single Malt,4582.22,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/6379/glenfarclas-1959,Historic Reserve NÂ°3,1959,2002,240,46,700 ml,Sherry Hogsheads,,42,3232 - 3235,,43,,,93.25,22,Single Malt,4114,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/20229/bowmore-1972-sv,Rare Reserve,1972,2002,198,49.5,700 ml,Oak Cask,,30,930,02/0177,30,,,93.24,39,Single Malt,1499.99,Bowmore,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/25116/dalmore-1978,Sherry Finesse,1978,2011,477,46,700 ml,Sherry Finish (Gonzales Byass),,,,,33,,,93.24,37,Single Malt,4990,Dalmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/87073/karuizawa-1965,Single Cask,1965,2016,309,62.3,700 ml,Ex-Sherry Cask,60th Anniversary of La Maison du Whisky,50,2372,,51,,,93.24,39,Single Malt,46894.75,Karuizawa,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/39223/macallan-1967-dt,,1967,2007,133,47.5,700 ml,,,40,7683,,40,,,93.24,23,Single Malt,2790,Macallan,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/67155/ledaig-1972-ac,Rare & Old Selection,1972,2015,84,48,700 ml,Dark Oloroso Sherry Cask,,42,15306,,43,,,93.24,54,Single Malt,599.9,Tobermory,Alambic Classique (AC)
https://www.whiskybase.com/whiskies/whisky/4235/ardbeg-1972-dl,Old Malt Cask,1972,2000,238,50,700 ml,,,27,,,28,,,93.24,27,Single Malt,2799.5,Ardbeg,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/25742/glen-grant-1950-gm,Licensed Bottling,1950,2007,,40,700 ml,Refill Sherry Casks,,,853 + 2734,,57,,,93.24,29,Single Malt,3665.78,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/56734/clynelish-1965-rwd,,1965,1986,,43,750 ml,,"Corti Brothers, Sacramento - Pelligrini Imports",21,,,21,86 U.S. Proof,,93.24,39,Single Malt,0,Clynelish,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/685/springbank-1967-dt,Peerless,1967,2007,134,43.1,750 ml,,,40,1945,,40,,,93.24,28,Single Malt,4339.22,Springbank,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/44217/lagavulin-37-year-old,Diageo Special Releases 2013,1976,2013,1868,51,700 ml 750 ml,Refill American Oak and European Oak casks,,37,,L3164LS000,37,,5000281033884,93.24,200,Single Malt,3672.72,Lagavulin,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/97745/glen-grant-1964-gm,Rare Vintage,1964,2015,141,43,700 ml,Refill Sherry Hogshead,,,4462,,51,,502063053328,93.24,56,Single Malt,1580,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/4073/glen-grant-1958-gm,Licensed Bottling,1958,2007,,50,700 ml,,La Maison du Whisky,48,,,49,,,93.24,77,Single Malt,2999,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/69871/springbank-1965,Unique Distillery Edition,1965,1994,,46,700 ml,Sherry Casks,Ian Miller and Jonathan Landau,29,1298,,29,,,93.24,23,Single Malt,0,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/19456/springbank-1970-sv,The Prestonfield,1970,2004,157,51.2,700 ml,Sherry butt,,34,1631,,34,,,93.23,54,Single Malt,6610.29,Springbank,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/21000/bowmore-1970-sv,Cask Strength Collection - Rare Reserve,1970,2010,252,51.5,700 ml,First Fill Oloroso Sherry Butt,,40,4686,,40,,,93.23,75,Single Malt,2499.31,Bowmore,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/8202/laphroaig-1966-sv,Vintage Collection - Dumpy,1966,1997,210,49.3,50 ml 700 ml,Oak Cask,,31,1094,,31,,,93.23,53,Single Malt,5990,Laphroaig,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/546/macallan-1967-gm,Speymalt,1967,2005,,43,700 ml,Sherry butt,,38,,,38,,,93.23,46,Single Malt,400,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/39993/bruichladdich-10-year-old,Islay Malt,,,,58,750 ml,,Samaroli Import,10,,,,,,93.23,38,Single Malt,0,Bruichladdich,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/13906/macallan-40-year-old,Duty Free Only,,2005,450,43,700 ml,,,40,,,,,,93.23,36,Single Malt,27735.71,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/32908/macallan-1964,Special Selection,1964,,,43,750 ml,Sherry Wood,,,,,,,,93.23,24,Single Malt,6768.79,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/5575/ardbeg-1967-dl,Old Malt Cask,1967,2000,276,49,700 ml,,,32,,,33,,,93.23,31,Single Malt,1814.02,Ardbeg,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/20169/macallan-1968,The Anniversary Malt,1968,1994,,43,700 ml 700 ml 750 ml,,,25,,,26,,,93.23,28,Single Malt,5441.55,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/12248/glenfarclas-21-year-old,All Malt Unblended,,1974,,51.5,750 ml,,Mr Edward Giaccone,21,,,,,,93.23,91,Single Malt,8990,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14326/springbank-1972,White Label Big Golden S,1972,1993,,46,700 ml,,,21,,,21,,,93.23,34,Single Malt,602.35,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/23832/springbank-1966-mm,,1966,1996,,46,700 ml,Sherry Cask,,30,,,30,,,93.22,25,Single Malt,500,Springbank,Murray McDavid (MM)
https://www.whiskybase.com/whiskies/whisky/19997/macallan-1966-sv,Vintage Collection - Dumpy,1966,1996,192,51.6,50 ml 700 ml,Oak Cask,,30,4185,96/1229,30,,,93.22,29,Single Malt,4410.39,Macallan,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/1856/ardbeg-1972-dl,Old Malt Cask,1972,2000,234,50.1,700 ml,,Alambic Classique,28,,,28,,5014218850420,93.22,68,Single Malt,2291.11,Ardbeg,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/81984/macallan-1974-gm,Speymalt,1974,2016,,43,700 ml,Sherry Casks,,,,,42,,,93.22,40,Single Malt,3250,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/14406/springbank-1966,Local Barley,1966,1997,,53,700 ml,Oak Bourbon Cask,,31,1966 486,,31,,,93.22,45,Single Malt,4750,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/53848/glen-grant-1954-gm,Licensed Bottling,1954,2012,,40,700 ml,Sherry Cask,,,,,58,,,93.22,30,Single Malt,2754.53,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/54374/macallan-1965,Matured in Sherry Wood,1965,1984,,43,750 ml,Sherry Wood matured,Flli RInaldi,,,,19,Plastic Cap,,93.22,20,Single Malt,2718.36,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/66937/bowmore-1971-ses,,1971,,,57.3,750 ml,Sherry Wood,,18,,,,Shield Label,,93.22,67,Single Malt,2362.5,Bowmore,Sestante (Ses)
https://www.whiskybase.com/whiskies/whisky/7058/glenfarclas-1963,The Family Casks,1963,2007,420,56.7,700 ml,Sherry Butt,,43,4098,,44,,,93.22,49,Single Malt,5727.72,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/31124/macallan-1967,Vintage,1967,1986,,43,750 ml,Sherry Wood,"Jumac GmbH, Bonn",18,,,19,,5010719171002,93.22,22,Single Malt,3459,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/93868/glen-grant-50-year-old-gm,Licensed Bottling,,2016,,43,700 ml,1st Fill Sherry Butt,,50,,160243,,,5020613057944,93.22,62,Single Malt,2892.81,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/26031/glenfarclas-1959,Christmas Day,1959,2002,96,46,700 ml,,,42,,,43,,,93.22,25,Single Malt,3108.04,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/11705/macallan-1969-dt,Rare Auld,1969,2005,116,55.8,700 ml,Oak Cask,,36,7191,,36,,,93.22,21,Single Malt,1500,Macallan,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/44990/glenfarclas-1961,The Family Casks (Release A13),1961,2013,131,48,700 ml,Sherry Hogshead,,51,3051,,52,,,93.22,30,Single Malt,3989.11,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/9421/macallan-1954,"distilled by R. Kemp, Macallan-Glenlivet",1954,Late 60s,,40,750 ml,Sherry Cask,,15,,,,,,93.22,35,Single Malt,8947.98,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/41949/springbank-1965-soh,Anniversary bottling,1965,1992,,57.3,700 ml,,,26,,,27,,,93.22,25,Single Malt,0,Springbank,Milroy's of Soho (Soh)
https://www.whiskybase.com/whiskies/whisky/8416/bowmore-1966-hb,Finest Collection,1966,2001,,43.7,700 ml,,,35,,,35,,,93.22,34,Single Malt,900,Bowmore,Hart Brothers (HB)
https://www.whiskybase.com/whiskies/whisky/92139/macallan-1973-dt,Rare Auld,1973,2008,,44.3,200 ml,,,35,ECS 51,,35,,,93.22,23,Single Malt,0,Macallan,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/67570/glenfarclas-1956,The Family Casks (Release Sp15),1956,2014,151,43.8,60 ml 700 ml,Sherry Hogshead,,,1767,,58,,,93.22,25,Single Malt,7707.28,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/10482/longmorn-1969-gm,Celtic Series - Book of Kells,1969,2009,460,58.9,700 ml,Refill Sherry Butt,"joint bottling for The Mash Tun and Kask Tokyo, and for Japan Import System",39,5298,,40,,,93.22,103,Single Malt,2400,Longmorn,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/22801/highland-park-1956-gm,,1956,1986,216,55.6,750 ml,,,30,,,30,,,93.21,27,Single Malt,1200,Highland Park,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/20838/macallan-1967-gm,Speymalt,1967,2007,,43,700 ml,,,40,,,40,,,93.21,22,Single Malt,3082.03,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/27520/glenglassaugh-30-year-old,Trophy Winning,,,,43,200 ml,,,30,,,,,,93.21,42,Single Malt,101,Glenglassaugh,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/4483/glen-grant-1954-gm,Licensed Bottling,1954,2006,,40,700 ml,Refill Sherry Cask,,,1818,JE/DJC,52,Green Box,5020613034198,93.21,36,Single Malt,2284.42,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/7056/glenfarclas-1965,The Family Casks,1965,2007,417,60,700 ml,Sherry Butt,,41,3861,,42,,,93.21,110,Single Malt,4173.33,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/1998/glenglassaugh-1967,,1967,2006,168,45.2,750 ml,,,38,5742,,39,,,93.21,32,Single Malt,556.34,Glenglassaugh,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/7672/mortlach-1957-gm,PING V,1957,2007,104,41.7,700 ml,Refill Sherry Hogshead,,50,3019,,50,,,93.21,26,Single Malt,3667,Mortlach,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/21024/bowmore-1970,,1970,,,43,750 ml,,,21,,,,,,93.2,29,Single Malt,5727.78,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/17214/glen-grant-1953-gm,Private Collection,1953,2001,,45,700 ml,First Fill Sherry Hogsheads,,48,1860 + 64,,48,,,93.2,47,Single Malt,3450.68,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/84819/macallan-1967-gm,Speymalt,1967,2016,,43,700 ml,1st Fill Sherry Butt,,,,,49,,,93.2,39,Single Malt,3579.86,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/14488/springbank-1965,Black Label Cork stopper,1965,,,46,700 ml,,,,,,,,,93.2,24,Single Malt,3190.86,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/14489/springbank-1967,Black Label Cork stopper,1967,1978,,59,750 ml,,,10,3129,,11,,,93.2,32,Single Malt,1445.78,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/427/brora-3rd-release,Diageo Special Releases 2004,1974,2004,3000,56.6,700 ml,,,30,,,30,,,93.2,340,Single Malt,2239.88,Brora,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/17394/longmorn-1974-rwd,20th Anniversary,1974,1988,540,50,750 ml,Sherry Wood,Samaroli,,,,14,,,93.2,23,Single Malt,665,Longmorn,R. W. Duthie & Co. (RWD)
https://www.whiskybase.com/whiskies/whisky/53763/macallan-1971-gm,Speymalt,1971,2013,,43,700 ml,Sherry,,,,,42,,,93.19,35,Single Malt,1677.6,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/32518/macallan-30-year-old,Sherry Oak,,2011,,43,700 ml,Sherry Oak Casks,,30,,,,New Label,,93.19,39,Single Malt,5883.36,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/25898/glen-grant-1951-gm,Licensed Bottling,1951,2011,,40,700 ml,1st Fill Sherry Butt,,,3198,,60,,,93.19,41,Single Malt,3046,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/17726/bowmore-1963,Islay Pure Malt,1963,,,43,750 ml,Sherry Casks,,,,,,,,93.19,23,Single Malt,4545.45,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/22855/port-ellen-1969-gm,,1969,1983,,62.2,750 ml,,,,,,14,"Old Beige Label, Black Letters",,93.19,39,Single Malt,0,Port Ellen,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/12391/glen-grant-1950-gm,Licensed Bottling,1950,2007,,40,700 ml,,,,,,57,,,93.19,33,Single Malt,3701.1,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/413/springbank-1970-sv,Cask Strength Collection,1970,2006,461,53.1,700 ml,First Fill Oloroso Sherry Butt,,36,1629,6/0445,36,,,93.19,55,Single Malt,2720,Springbank,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/6307/glen-moray-1959,Rare Vintage,1959,1999,400,50.9,700 ml,Oak Barrel,,40,,,40,,,93.19,47,Single Malt,3961.05,Glen Moray,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/85423/glenglassaugh-44-year-old,Miniature - Hand Bottled at the Distillery,,,,48.7,50 ml,,,44,,,,,,93.19,26,Single Malt,89,Glenglassaugh,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/39609/highland-park-1955-gm,Cask Strength,1955,,,52.8,750 ml,,,,,,,Cream Label - Brown Letters,,93.19,34,Single Malt,4397.08,Highland Park,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/14287/macallan-1966-gm,Speymalt,1966,2000,,40,700 ml,Sherry,,,,,34,,,93.19,33,Single Malt,2978.65,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/13048/ardbeg-1967-sv,Vintage Collection - Dumpy,1967,1996,550,52.8,700 ml,Pale Oloroso Butt,,29,576,96/265,29,,,93.19,28,Single Malt,2349,Ardbeg,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/62546/macallan-1950-gm,Macallan-Glenlivet - A Pure Highland Malt,1950,,,43,750 ml,Sherry Wood,Importato da Co. Import Pinerolo,25,,,,Golden screw cap,,93.18,19,Single Malt,0,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/10634/macallan-1971-sv,Vintage Collection - Dumpy,1971,1999,330,53.8,700 ml,Sherry Butt,,27,12/096/29,99/1225,28,,,93.18,42,Single Malt,437,Macallan,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/7320/macallan-1968-mm,Mission,1968,2003,379,40.2,700 ml,,,35,,,35,,,93.18,36,Single Malt,3538,Macallan,Murray McDavid (MM)
https://www.whiskybase.com/whiskies/whisky/13993/springbank-1966,Local Barley,1966,1998,,54.4,700 ml,Bourbon Oak Cask,,32,1966 494,,32,,,93.18,35,Single Malt,3716,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/85425/glenglassaugh-37-year-old,Miniature - Hand Bottled at the Distillery,,,,58.9,50 ml,,,37,,,,,,93.18,24,Single Malt,0,Glenglassaugh,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/9415/macallan-1957,Rinaldi Import,1957,1972,,45.85,750 ml,Sherry Wood,,15,,,15,,,93.18,30,Single Malt,10031.67,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/977/ardbeg-1975-dl,Old Malt Cask,1975,2000,702,50,700 ml,,,25,,,25,,,93.18,100,Single Malt,3808.61,Ardbeg,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/14383/pride-of-strathspey-1950-gm,,1950,,,40,750 ml,,,36,,,,Decanter,,93.17,20,Single Malt,865.15,,Celtic Series - Book of Kells
https://www.whiskybase.com/whiskies/whisky/43377/glen-grant-1952-gm,Rare Vintage,1952,2012,,40,700 ml,1st Fill Sherry Butt & Refill Sherry Hogshead,,,,AB/AAAG,60,,5020613038738,93.17,36,Single Malt,3266.98,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/43633/macallan-1969,,1969,1987,,43,50 ml 750 ml 750 ml,Sherry Cask,,18,,,18,,,93.17,26,Single Malt,2741.95,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/25231/macallan-1969-dt,Peerless,1969,2010,289,40.1,700 ml,,,41,8586,,41,,,93.17,27,Single Malt,971,Macallan,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/7076/bowmore-1969-dt,Peerless,1969,2006,233,44,700 ml,Oak Cask,,36,6090,,37,,,93.17,25,Single Malt,790,Bowmore,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/37286/macallan-1962,The Anniversary Malt,1962,1988,,43,750 ml 750 ml,,,25,,,26,,,93.17,26,Single Malt,6605.54,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/38373/macallan-1956,Pure Highland Malt Scotch Whisky,1956,,,46,750 ml,Sherry,"Campbell, Hope & King, Elgin",,,,,"80% Proof, 26Â²/Â³ Fl. Ozs., 75 CL",,93.17,21,Single Malt,10539.14,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/39663/springbank-1969-sv,Vintage Collection - Dumpy,1969,2000,208,50.6,700 ml,,,30,1687,,31,,,93.17,20,Single Malt,0,Springbank,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/67569/glenfarclas-1959,The Family Casks (Release Sp15),1959,2014,172,55.2,700 ml,Sherry Hogshead,,54,3226,,55,,,93.17,32,Single Malt,7780.63,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/9715/macallan-1961,Royal Marriage 1948 & 1961,1961,1981,,43,750 ml,,,,,,20,,,93.17,33,Single Malt,8364.51,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/7721/laphroaig-21-year-old-heathrow,Cask Strength,,,750,53.4,700 ml,Oak Barrels,,21,,,,,,93.16,90,Single Malt,5739.13,Laphroaig,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/12933/glengoyne-1969,The Farewell Dram,1969,1998,204,54.4,700 ml,Sherry Cask,,,,,29,,,93.16,48,Single Malt,3355.31,Glengoyne,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/39894/bowmore-1965-it,,1965,1985,,40,750 ml,,,20,,,20,,,93.16,21,Single Malt,2250,Bowmore,Intertrade (It)
https://www.whiskybase.com/whiskies/whisky/12047/glen-grant-1956-gm,Licensed Bottling,1956,2008,,40,700 ml,1st Fill Sherry Butts,,51,4442 + 4446,5020613370029,52,,,93.15,41,Single Malt,1689.76,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/22033/macallan-1971-gm,Speymalt,1971,2010,,43,700 ml,Sherry,,39,,AJ/JHCB,39,,5020613024915,93.15,54,Single Malt,1563,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/10826/macallan-1970-gm,Speymalt,1970,2009,524,46,700 ml,1st Fill Sherry Butt,La Maison du Whisky Exclusive,38,8326,,39,,,93.15,75,Single Malt,2600,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/14155/longmorn-1972-twa,The Perfect Dram 4,1972,2010,231,51.3,700 ml,Refill Sherry Wood,Joint bottling with Three Rivers,37,,,38,,,93.15,158,Single Malt,1180.25,Longmorn,The Whisky Agency (TWA)
https://www.whiskybase.com/whiskies/whisky/7511/talisker-1955-gm,Cask Strength,1955,1993,,53.6,50 ml 350 ml 700 ml,,,,"1310+11,1257",IC/BII,38,,,93.15,48,Single Malt,6048.53,Talisker,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/4465/bowmore-1966-hb,Finest Collection - Cask Strength,1966,2000,,42.6,700 ml,,,34,,,34,,,93.15,51,Single Malt,3922,Bowmore,Hart Brothers (HB)
https://www.whiskybase.com/whiskies/whisky/21372/bowmore-18-year-old-sherriffs,Pure Scotch Malt,,,,43,750 ml,,"COGIS s.r.l. Import, Milano",18,,,,,,93.15,25,Single Malt,12658.23,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/75398/glenglassaugh-1974,Rare Cask Release - Batch 2,1974,2015,184,40.8,700 ml,Rum Barrel,,41,1282/1,,41,,,93.15,30,Single Malt,1117.2,Glenglassaugh,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/19086/longmorn-1964-gm,Celtic Series - Book of Kells,1964,2010,,53,700 ml,1st Fill Sherry Hogshead,,46,1539,,46,,5020613027916,93.15,119,Single Malt,2949.8,Longmorn,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/13331/macallan-1971-sv,Vintage Collection - Dumpy,1971,1999,652,54.2,700 ml,Sherry Butt,,27,12/096/28,99/811,28,,,93.14,34,Single Malt,1499,Macallan,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/1588/bowmore-1968-dt,Rare Auld,1968,2005,182,42.8,700 ml,,,37,1429,,37,,,93.14,25,Single Malt,2545,Bowmore,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/15693/ardbeg-1974-ca,Authentic Collection - 150th Anniversary Bottling,1974,1992,,57.6,700 ml,Oak Cask,,18,,,18,,,93.14,31,Single Malt,1500,Ardbeg,Cadenhead (CA)
https://www.whiskybase.com/whiskies/whisky/35182/glenfarclas-1959-sv,Vintage Collection - Dumpy,1959,1995,248,52.6,700 ml,Sherry Cask,,35,1813,,36,,,93.14,31,Single Malt,4741.21,Glenfarclas,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/11130/springbank-1966,Distillery Picture Label,1966,,,46,700 ml,,,,,,,,,93.14,24,Single Malt,7446.11,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/415/bowmore-1968-dt,Rare Auld,1968,2006,148,42.7,700 ml,Oak cask,,38,3827,,38,,,93.14,41,Single Malt,3673.46,Bowmore,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/34834/bowmore-1973,,1973,,,43,750 ml,,,21,,,,,,93.13,28,Single Malt,995,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/8241/glenfarclas-1962,The Family Casks (Release III),1962,2008,161,52,700 ml,Sherry Hogshead,,46,2647,,46,,,93.13,33,Single Malt,5760,Glenfarclas,Distillery Bottling
